id,Closeness Centrality
2986305078,0.24446686900470735
2560958309,0.0
26212951,0.0
71167669,0.2442903410731397
569382995,0.1938943010653588
400804254,0.24905267985218288
50706020,0.2442903410731397
108434901,0.19405330414720917
37622738,0.2442903410731397
419071399,0.24446686900470735
4728720725,0.23100347621894088
310741473,0.23083066803163504
103810205,0.24446686900470735
2544161559,0.0
583637312,0.0
3405424143,0.0
46092394,0.0
567383651,0.2442903410731397
632815919,0.0
1228726773078208512,0.0
781676758932262912,0.23100347621894088
456853606,0.1998168931228447
879077538525396992,0.0
1255539999467958272,0.2442903410731397
1259983955408744449,0.24446686900470735
2807461219,0.23083066803163504
1432662902,0.24446686900470735
2427734180,0.0
787149253302812672,0.23100347621894088
114407120,0.23083066803163504
897568340075479040,0.19965538969435073
2922679556,0.23100347621894088
1246421,0.23083066803163504
1026754771087110144,0.23100347621894088
4863093417,0.2531964484428236
194324277,0.0
809193212,0.0
361281600,0.19970134750230337
450594910,0.19965538969435073
41259586,0.24446686900470735
2890969865,0.0
2239534928,0.2442903410731397
61111487,0.23100347621894088
186764685,0.23083066803163504
19722699,0.19405330414720917
196476038,0.1998168931228447
150622632,0.24446686900470735
78912282,0.2442903410731397
709543955126333440,0.23100347621894088
11939852,0.23083066803163504
56510427,0.19405330414720917
337797562,0.0
216016685,0.24446686900470735
201275909,0.24905267985218288
414978578,0.1998168931228447
2842688136,0.2442903410731397
747665252,0.2442903410731397
288995692,0.23100347621894088
296312612,0.253375052785999
3293206151,0.0
200163448,0.19405330414720917
243082126,0.2442903410731397
1014722412,0.0
126062970,0.0
3317549893,0.0
39697728,0.276984444535819
714783310954774529,0.0
1048018930785083392,0.1998168931228447
262191481,0.23083066803163504
896676717603028992,0.19965538969435073
714365137365426176,0.0
3272004860,0.0
2203092098,0.2442903410731397
852962413,0.0
2607616422,0.2492303562285181
52059998,0.23217722342064614
721931072,0.24446686900470735
71502653,0.0
1057715900,0.23100347621894088
55044770,0.0
2700931729,0.0
122127763,0.1998168931228447
14784786,0.0
3242397351,0.0
6355402,0.27224779920700337
8077952,0.24446686900470735
349172730,0.23100347621894088
30339571,0.2821963143675538
33864359,0.23100347621894088
373580725,0.0
114773847,0.23100347621894088
810893744593584128,0.2531964484428236
73926321,0.19965538969435073
250055606,0.0
61302699,0.27224779920700337
21324520,0.0
1652541,0.19405330414720917
1140577345973170177,0.0
40090727,0.23100347621894088
3270447613,0.0
14657345,0.2442903410731397
80269062,0.0
27375578,0.0
173431194,0.2442903410731397
91367103,0.2492303562285181
2606773789,0.23083066803163504
14978945,0.2442903410731397
46496916,0.24446686900470735
856684314,0.0
308456550,0.1938943010653588
16976682,0.23100347621894088
10313732,0.24446686900470735
972987874613366784,0.0
2274780686,0.0
25134469,0.2821963143675538
3239238377,0.0
2613410444,0.0
2209063952,0.0
14553715,0.24446686900470735
26092949,0.0
16079826,0.0
102609059,0.0
14998112,0.23100347621894088
1494913634,0.0
68351679,0.0
8719472,0.23100347621894088
12035282,0.23100347621894088
1301154075434606598,0.0
29735775,0.24446686900470735
2303160649,0.24446686900470735
891731882,0.24446686900470735
59263220,0.28237955596673475
90626911,0.2442903410731397
546315483,0.1998168931228447
167169119,0.2724298161561793
22514268,0.24446686900470735
127894322,0.2821963143675538
305474242,0.2821963143675538
33861957,0.24446686900470735
2278288488,0.0
3275322876,0.24446686900470735
390324658,0.0
338526004,0.0
5763912,0.23083066803163504
600067712,0.23083066803163504
33970089,0.27224779920700337
39321347,0.2724298161561793
1303427371,0.23083066803163504
372830899,0.24446686900470735
1168926603855958017,0.0
153004670,0.23100347621894088
1214864022572425217,0.2442903410731397
563947963,0.0
114045446,0.24446686900470735
3237012607,0.0
25624456,0.2442903410731397
7990062,0.0
344956335,0.24446686900470735
4531194259,0.0
485447824,0.0
2232721860,0.23100347621894088
489677804,0.23100347621894088
809848752,0.0
12414242,0.0
266717381,0.23100347621894088
109640788,0.23100347621894088
91440853,0.27735563784128114
1367458171,0.1938943010653588
515192228,0.0
45412709,0.2442903410731397
391247062,0.2442903410731397
1685766865,0.2442903410731397
2312790332,0.23100347621894088
121709074,0.24905267985218288
2874803443,0.0
22597445,0.2531964484428236
56318966,0.24446686900470735
955599008,0.24446686900470735
43526978,0.0
45321027,0.23100347621894088
972651,0.19405330414720917
3439304543,0.0
2215006026,0.0
2813275219,0.0
700999301514686464,0.0
188756842,0.0
1562518867,0.23100347621894088
605012771,0.24446686900470735
110509537,0.1998168931228447
2810375782,0.23100347621894088
136142062,0.0
58324434,0.1998168931228447
917284226269052928,0.0
2960317030,0.0
1238826270,0.0
4833032980,0.2531964484428236
597499972,0.24446686900470735
388752038,0.23100347621894088
60959947,0.2442903410731397
2444229696,0.23100347621894088
3361359683,0.23083066803163504
23055193,0.2442903410731397
918158086858211329,0.0
4897300665,0.0
22752868,0.0
155505157,0.23100347621894088
81381560,0.24446686900470735
1014199723031449600,0.23100347621894088
1168,0.23100347621894088
402143587,0.24446686900470735
19411223,0.19405330414720917
408717162,0.0
299659731,0.19965538969435073
245907225,0.2442903410731397
1930184042,0.0
598232506,0.23100347621894088
204297410,0.2724298161561793
942684527754989568,0.0
780874432927719424,0.19965538969435073
514667085,0.1938943010653588
1054280867512705025,0.2442903410731397
36049907,0.0
27171750,0.0
4874161629,0.2442903410731397
635986661,0.24446686900470735
299807081,0.2442903410731397
553436328,0.2443480247428146
163363440,0.0
273921060,0.23083066803163504
1155634482629791746,0.0
194399316,0.23100347621894088
92593701,0.0
266028681,0.24446686900470735
301037777,0.0
72102865,0.0
1244079788,0.23100347621894088
534255106,0.23100347621894088
1350732349,0.19405330414720917
55858928,0.19970134750230337
2318099514,0.1995398929398033
943676329,0.0
394665897,0.19965538969435073
20581429,0.19405330414720917
110420616,0.23100347621894088
224209816,0.2442903410731397
117652722,0.1998168931228447
151208743,0.0
259906731,0.23100347621894088
377983647,0.0
313140358,0.23100347621894088
313444531,0.24446686900470735
19486877,0.23100347621894088
11164692,0.19970134750230337
9507112,0.1998168931228447
14511951,0.19405330414720917
327122348,0.2724298161561793
2540678306,0.2724298161561793
46131106,0.2531964484428236
405384428,0.19970134750230337
22843337,0.19405330414720917
42909798,0.1998168931228447
431210487,0.1939669887133683
53654934,0.1995398929398033
93494670,0.2492303562285181
2591662868,0.19970134750230337
20887537,0.1998168931228447
1148895885729947648,0.0
3120886937,0.0
146195370,0.27224779920700337
14707794,0.23100347621894088
19204539,0.2442903410731397
299394773,0.23100347621894088
1227698863,0.23100347621894088
1622761998,0.0
561277962,0.0
84560252,0.2442903410731397
162124540,0.24446686900470735
774076183461892096,0.0
1166221754,0.0
14049302,0.23083066803163504
89774258,0.2775383313265336
75525450,0.2442903410731397
2998896042,0.2492303562285181
257691637,0.0
95630269,0.0
569790116,0.19970134750230337
134072288,0.23100347621894088
243479125,0.2724298161561793
606214834,0.0
16674284,0.23083066803163504
393652166,0.2492303562285181
2816046521,0.19970134750230337
108989193,0.0
65184105,0.1998168931228447
48448084,0.0
19058451,0.0
11069462,0.0
3035143127,0.1995398929398033
1251034648492138498,0.0
37069005,0.0
1060157776477982721,0.24446686900470735
2752564758,0.0
22132438,0.0
608052226,0.2483950755606865
341258707,0.1998168931228447
1072910977,0.2442903410731397
1605951265,0.0
553729228,0.23100347621894088
1290762290224984064,0.24446686900470735
2383802810,0.24446686900470735
417189950,0.19965538969435073
115494880,0.23100347621894088
415798356,0.0
1527461,0.1995398929398033
1043021486,0.19965538969435073
1556357336,0.20659091331320023
398092540,0.23100347621894088
112829445,0.19970134750230337
1246201593755660288,0.23100347621894088
7905122,0.23100347621894088
596203049,0.24446686900470735
202740551,0.0
396680992,0.2442903410731397
296459271,0.19405330414720917
934851466082357249,0.2483950755606865
23818581,0.19405330414720917
954235769618538496,0.0
65423884,0.0
932582571338321920,0.23083066803163504
2713275441,0.24446686900470735
2900424513,0.0
301709965,0.2442903410731397
1023096199,0.1998168931228447
47725447,0.23100347621894088
14494523,0.0
101764664,0.0
828625466,0.2442903410731397
743908703863083008,0.0
7466492,0.24446686900470735
1055893919597133824,0.2724298161561793
821666958680719361,0.2442903410731397
92071137,0.27735563784128114
49556240,0.0
13056322,0.21656575895525706
1434631356,0.2492303562285181
61187211,0.0
82337208,0.23083066803163504
103835763,0.0
14874480,0.19970134750230337
3946229836,0.1995783770078727
17053944,0.24446686900470735
839149376643686401,0.2442903410731397
3036907250,0.28242737030180676
26711278,0.24905267985218288
289284899,0.0
419946721,0.0
1174325520294715392,0.0
777648349,0.0
3621255616,0.0
2842839092,0.23100347621894088
6844292,0.24446686900470735
822143767,0.0
70819203,0.24446686900470735
8746072,0.23100347621894088
278482863,0.24446686900470735
91697719,0.1995398929398033
2320791044,0.23100347621894088
99473901,0.24446686900470735
23761309,0.2442903410731397
885944485615738881,0.0
9541832,0.23100347621894088
192931240,0.1998168931228447
305236970,0.23100347621894088
838131126002728960,0.0
774324193928351744,0.0
474233138,0.1998168931228447
16273541,0.19970134750230337
789107706397196288,0.0
34698700,0.0
185263153,0.2442903410731397
1123336792021897216,0.24446686900470735
616219267,0.23083066803163504
15521075,0.19405330414720917
998279534947586048,0.0
828489290,0.0
831922344,0.1995398929398033
57246759,0.23100347621894088
134765219,0.19970134750230337
18238570,0.0
1734817550,0.0
124319949,0.2442903410731397
2544647385,0.19965538969435073
9316452,0.24446686900470735
1081076050061213697,0.2442903410731397
15056816,0.23100347621894088
327301533,0.0
13284672,0.23083066803163504
55517828,0.2492303562285181
2386023224,0.0
11649702,0.0
388212968,0.1998168931228447
570072860,0.19405330414720917
854581958,0.23482560989164775
720389270335135745,0.2771670922530631
101818541,0.0
2989739661,0.0
925565433679298560,0.2442903410731397
142837256,0.1998168931228447
1468634743,0.2442903410731397
253973566,0.0
871920132641173504,0.0
468825579,0.2443480247428146
14208224,0.23083066803163504
58880930,0.27224779920700337
192854350,0.19405330414720917
191728278,0.0
435462176,0.24446686900470735
2166992210,0.24446686900470735
317727341,0.24446686900470735
1855871,0.27224779920700337
14294701,0.0
605027292,0.23083066803163504
1095972841,0.1998168931228447
3988215194,0.0
1620225060,0.19965538969435073
354801923,0.0
950072183031771136,0.0
44217911,0.24446686900470735
1002193231,0.0
1379105228,0.2442903410731397
224379103,0.23100347621894088
16387111,0.2442903410731397
370597692,0.0
951844723,0.0
984135577208373249,0.24446686900470735
3482836634,0.24446686900470735
461578921,0.1998168931228447
49976458,0.23100347621894088
19811190,0.23100347621894088
2572511777,0.0
4053818032,0.1938943010653588
802182440,0.2442903410731397
262236415,0.2535065861797697
452909538,0.19970134750230337
15468474,0.19970134750230337
948483885209477121,0.0
39618125,0.0
1297170244658552838,0.0
2685989162,0.0
32246103,0.0
147299961,0.0
195525587,0.2442903410731397
3761306416,0.2163977174374362
40389352,0.24905267985218288
1168865024674357248,0.2442903410731397
2859068332,0.23100347621894088
1557796237,0.0
8762122,0.19965538969435073
293483941,0.22828455433174935
20640711,0.2442903410731397
1553685114,0.0
1189744336415723520,0.253375052785999
1267637312,0.0
2455929786,0.23100347621894088
312131328,0.0
40903402,0.0
41974909,0.2442903410731397
1728795440,0.23100347621894088
29866761,0.19405330414720917
20621579,0.24446686900470735
14162048,0.19970134750230337
43652382,0.24446686900470735
3051698888,0.0
2236856634,0.23100347621894088
257618993,0.2724298161561793
1972411447,0.0
827392886,0.0
20225119,0.0
6015842,0.0
470416893,0.0
735447938214678529,0.24446686900470735
1171878193114025987,0.0
4025609913,0.0
93781753,0.2531964484428236
838601156737654784,0.24446686900470735
44106240,0.24446686900470735
157238371,0.0
164233384,0.23100347621894088
19380829,0.19970134750230337
150346051,0.19965538969435073
16044272,0.23100347621894088
555461978,0.19965538969435073
45794386,0.2442903410731397
3892710581,0.2442903410731397
29716049,0.1998168931228447
116897811,0.2443480247428146
814980524200566784,0.2442903410731397
2178067878,0.23631283050601049
735809541456027648,0.1938943010653588
1014974716359081988,0.0
12160482,0.0
2249121151,0.23083066803163504
175529610,0.1998168931228447
36347948,0.0
427431943,0.24905267985218288
2522143308,0.0
409890910,0.24446686900470735
220378862,0.0
483172916,0.1998168931228447
14947339,0.0
1002096110,0.23083066803163504
237670274,0.19405330414720917
112882940,0.23100347621894088
2190723061,0.0
265509561,0.19970134750230337
338989477,0.2531964484428236
4042462396,0.23083066803163504
3916694415,0.24905267985218288
1251108504653361152,0.0
1909219404,0.24446686900470735
104633187,0.0
312121622,0.24446686900470735
1183933523129970689,0.2442903410731397
175011974,0.1995398929398033
1080724857552199682,0.0
2166763549,0.0
18417153,0.2821963143675538
343998886,0.19965538969435073
429259920,0.2442903410731397
136756365,0.24446686900470735
2607919231,0.0
409166947,0.0
1401748656,0.19965538969435073
824668943285702661,0.0
153506820,0.0
114146587,0.1995398929398033
803909558431313920,0.0
146116918,0.0
240867778,0.24446686900470735
3235806942,0.24446686900470735
241167877,0.2442903410731397
2252260178,0.0
2645602164,0.21656575895525706
1189525564715089920,0.23083066803163504
99023044,0.24446686900470735
1120424520773505028,0.0
47978543,0.2442903410731397
31311757,0.19405330414720917
18855622,0.2442903410731397
884047713372975104,0.0
4196200462,0.0
762501458,0.23100347621894088
476514758,0.19965538969435073
50956443,0.1998168931228447
722155990662123520,0.23100347621894088
1076178992036790272,0.23100347621894088
57047586,0.19405330414720917
2209003450,0.0
234070123,0.19965538969435073
1690763647,0.0
870362407,0.21656575895525706
911297187664949248,0.24446686900470735
312783905,0.0
38140504,0.24446686900470735
123093566,0.23100347621894088
73909361,0.1998168931228447
2568478126,0.0
122424832,0.0
3150832239,0.23100347621894088
2608840453,0.2442903410731397
15166546,0.24446686900470735
4831430475,0.0
33677856,0.0
2785709353,0.19965538969435073
430570985,0.2442903410731397
890413838578966528,0.0
717756832240902144,0.0
1156797119149121541,0.1938943010653588
330917707,0.0
1038834447540531202,0.24446686900470735
3367685915,0.23083066803163504
2812873512,0.23100347621894088
333597222,0.2821963143675538
4829277184,0.0
16946380,0.24446686900470735
8260242,0.0
2188930908,0.24446686900470735
271370579,0.2442903410731397
115763683,0.28237955596673475
330151669,0.23100347621894088
50257296,0.2442903410731397
229601276,0.2531964484428236
720750427147341824,0.0
414130557,0.0
3035211041,0.0
800707492346925056,0.23100347621894088
400831970,0.0
423567471,0.0
38190507,0.1998168931228447
72781449,0.24446686900470735
740216334,0.23100347621894088
7170002,0.0
126718539,0.2442903410731397
20167623,0.24446686900470735
822183485523841025,0.1938943010653588
220139885,0.2492303562285181
822405576504344576,0.0
2343425496,0.0
1077863989202247681,0.0
980046830,0.2442903410731397
364593753,0.24446686900470735
823957466,0.24446686900470735
964589615230337024,0.24446686900470735
1578022897,0.19965538969435073
466894113,0.1995398929398033
36588310,0.23100347621894088
14065835,0.2724298161561793
849902720827875330,0.2442903410731397
591797093,0.24446686900470735
976373610,0.24446686900470735
4202417063,0.0
381187236,0.19405330414720917
64245814,0.23083066803163504
207450631,0.19405330414720917
751506263792582656,0.2492303562285181
813286,0.234704895619374
69870134,0.23482560989164775
109399833,0.0
16948477,0.24446686900470735
377571301,0.19965538969435073
3165380261,0.0
950377242483343360,0.0
1074540169,0.23083066803163504
2186834214,0.0
713164296604090368,0.2442903410731397
37139722,0.0
197623145,0.0
706431707885477888,0.0
2641476606,0.23100347621894088
206743057,0.2724298161561793
2986013849,0.2442903410731397
181720081,0.2442903410731397
228313429,0.23100347621894088
61449317,0.24446686900470735
14183423,0.0
3442793834,0.23100347621894088
579842788,0.1998168931228447
2918846960,0.23100347621894088
406260699,0.0
190821474,0.2442903410731397
51215183,0.2442903410731397
2758095800,0.0
1708743114,0.0
14199378,0.19405330414720917
2147987488,0.19965538969435073
311404595,0.0
216744325,0.1998168931228447
114870386,0.19405330414720917
302013973,0.23100347621894088
4652730673,0.2442903410731397
18932422,0.29456700392422996
740410382,0.0
272065025,0.24446686900470735
1354848524,0.23083066803163504
39112661,0.0
230815459,0.19405330414720917
342137485,0.0
96127287,0.19965538969435073
877108837475655680,0.0
207534677,0.23083066803163504
13360372,0.0
1598324696,0.27224779920700337
63801028,0.19970134750230337
182486010,0.1998168931228447
765548,0.2724298161561793
158297618,0.0
311340284,0.23100347621894088
850107536,0.19970134750230337
3033312071,0.0
539296619,0.23100347621894088
622716896,0.0
63935826,0.0
1107254048896548864,0.0
2867784412,0.2442903410731397
78577226,0.1998168931228447
500950174,0.1995398929398033
111046352,0.19970134750230337
153764165,0.1995398929398033
17743823,0.24905267985218288
398500188,0.23100347621894088
15421904,0.19970134750230337
38048603,0.0
156322219,0.0
586366163,0.19965538969435073
2924669003,0.23100347621894088
616572834,0.19965538969435073
2847332414,0.0
17554109,0.1995398929398033
14166306,0.23100347621894088
174991185,0.19965538969435073
2221607978,0.23100347621894088
1033944831918104576,0.0
2814432614,0.23100347621894088
71306406,0.24446686900470735
1609328383,0.0
220145170,0.24446686900470735
2579832252,0.0
2336440088,0.2483950755606865
3025618094,0.0
977250301,0.0
36659063,0.2442903410731397
19677123,0.23100347621894088
54580934,0.2442903410731397
1193486898,0.1998168931228447
62952214,0.0
939946139029090304,0.23100347621894088
269930404,0.0
361719507,0.0
1205609058,0.23100347621894088
449616976,0.0
138840988,0.2724298161561793
95745203,0.0
2213823000,0.0
452570555,0.1998168931228447
923649456981135367,0.24905267985218288
533315563,0.1998168931228447
337745478,0.0
1099250750155354114,0.0
224466293,0.1998168931228447
45123871,0.2442903410731397
3943475233,0.0
22960511,0.19970134750230337
16514335,0.2442903410731397
50374439,0.23100347621894088
3248357604,0.24446686900470735
840618056678293504,0.23100347621894088
903217429555359744,0.0
176870844,0.0
1064203950717583360,0.0
406869976,0.1998168931228447
2924886188,0.1995398929398033
702309206,0.2442903410731397
17018894,0.2442903410731397
2615258306,0.2442903410731397
857570979022876672,0.19965538969435073
117712651,0.23083066803163504
24897144,0.2442903410731397
1081241209622822913,0.2442903410731397
2239194271,0.24446686900470735
891186338,0.0
47456957,0.2442903410731397
2908007650,0.23083066803163504
86754006,0.2442903410731397
1107588341124337666,0.0
1145584490594443264,0.23083066803163504
5894962,0.0
91168371,0.27735563784128114
27007409,0.0
12044602,0.23100347621894088
112099606,0.0
271310204,0.1998168931228447
1232460508160094209,0.0
2309104237,0.0
40576466,0.2821963143675538
115180931,0.1998168931228447
5869132,0.0
43641631,0.0
285332715,0.0
20499721,0.2775383313265336
567360618,0.19970134750230337
33838201,0.28237955596673475
2155233830,0.24905267985218288
940445534556364800,0.2724298161561793
11669522,0.24446686900470735
28316908,0.0
20304025,0.23083066803163504
3037264899,0.0
221620566,0.23100347621894088
3081160595,0.0
2183611873,0.24446686900470735
195719387,0.0
17707080,0.2775383313265336
984208484328763395,0.2442903410731397
307912317,0.23100347621894088
326912209,0.19970134750230337
18464317,0.24446686900470735
14048484,0.27224779920700337
2348513340,0.19970134750230337
506166021,0.1998168931228447
15336340,0.23100347621894088
127489643,0.1995398929398033
880523990883848192,0.2442903410731397
41216797,0.23100347621894088
1187585868493537280,0.2483950755606865
93655722,0.2724298161561793
1187226845155999749,0.0
16318928,0.23100347621894088
15657398,0.0
2893424886,0.0
359622624,0.23100347621894088
626282563,0.2442903410731397
1053724531,0.19405330414720917
984275749824638976,0.24446686900470735
2273201773,0.28237955596673475
2877993331,0.23083066803163504
44871098,0.0
2245759994,0.24446686900470735
3145021135,0.0
2226776658,0.24905267985218288
39048846,0.1995398929398033
313207740,0.2442903410731397
2189994866,0.0
82573938,0.24446686900470735
1256240551118200835,0.2442903410731397
1023655925742268426,0.0
3292784453,0.0
2214711331,0.0
17955611,0.0
1376401838,0.23100347621894088
37105355,0.0
953752657,0.24446686900470735
3865043177,0.2442903410731397
2512218333,0.0
151490538,0.0
14341416,0.23100347621894088
25213966,0.23100347621894088
617400195,0.0
2851178794,0.24446686900470735
2341772972,0.24446686900470735
16362818,0.1998168931228447
49043059,0.0
16611773,0.0
826837132325027841,0.0
4485809179,0.0
43961874,0.0
14254846,0.23083066803163504
14359747,0.0
22289618,0.0
17922590,0.1998168931228447
487736815,0.19405330414720917
3257676018,0.0
758771866500816896,0.2442903410731397
434835815,0.0
787735106546827265,0.0
966024156574662656,0.0
3243155048,0.0
887159288,0.24905267985218288
1211825303388995584,0.0
242868086,0.27735563784128114
140956562,0.23100347621894088
780788089966829568,0.0
11235202,0.0
3236533841,0.19970134750230337
2577967370,0.23083066803163504
33505544,0.0
832361946154401792,0.0
50095170,0.23100347621894088
66369383,0.1995398929398033
709476815090413568,0.0
63735508,0.23100347621894088
32193354,0.24905267985218288
434236851,0.23083066803163504
279084731,0.24446686900470735
3201975988,0.0
775449094739197953,0.23100347621894088
36927290,0.0
29639366,0.0
103546343,0.27224779920700337
103989154,0.2724298161561793
270044784,0.1938943010653588
561218882,0.19970134750230337
29959702,0.24446686900470735
251614179,0.1995398929398033
2969887354,0.0
909404434723213312,0.24446686900470735
4928034543,0.0
2097571,0.19405330414720917
869188290183917568,0.0
70478255,0.2724298161561793
1116622891,0.0
1883425892,0.23100347621894088
361288906,0.0
940901351759994880,0.2442903410731397
1284129738,0.0
439572655,0.23083066803163504
17118060,0.24446686900470735
111801456,0.23083066803163504
263044687,0.23100347621894088
2636910597,0.0
833967951447486465,0.24446686900470735
896036165350019073,0.0
3279064394,0.0
2438493248,0.1995783770078727
5108051,0.24446686900470735
934087003,0.2442903410731397
4484681,0.23100347621894088
862356144748204032,0.253375052785999
41828876,0.24446686900470735
1527607790,0.2163977174374362
68784803,0.23100347621894088
4228354103,0.2442903410731397
113339417,0.0
1197369638,0.23100347621894088
346400805,0.24446686900470735
623111545,0.1998168931228447
249255635,0.23083066803163504
15750573,0.2948187705942507
824886467721703425,0.0
24932781,0.0
748176824,0.0
281950081,0.23100347621894088
829881163472916481,0.24446686900470735
540259669,0.1998168931228447
284099686,0.2442903410731397
392248167,0.0
562439654,0.19405330414720917
197608061,0.0
3077144869,0.24446686900470735
1114432920121376768,0.0
7170942,0.24446686900470735
12353582,0.19405330414720917
248916795,0.1998168931228447
135801478,0.2442903410731397
159240329,0.0
213248607,0.2442903410731397
1708488139,0.2442903410731397
16423883,0.2442903410731397
1728885823,0.0
21192987,0.27224779920700337
95196023,0.24021576416460694
2859456143,0.24446686900470735
915167646240325632,0.0
50393960,0.23482560989164775
1365711606,0.23083066803163504
944810996,0.23100347621894088
1168762828607508480,0.0
295344317,0.24446686900470735
938473643373481985,0.23083066803163504
31422403,0.1998168931228447
2301908191,0.0
250059685,0.2442903410731397
755953153,0.19405330414720917
360783415,0.0
12243,0.0
2280952807,0.24446686900470735
53340169,0.0
3314775459,0.23100347621894088
572279177,0.23100347621894088
188233241,0.1998168931228447
17730501,0.2442903410731397
858519894,0.0
279903146,0.0
140093780,0.24905267985218288
848687484,0.0
6979832,0.0
17455229,0.23100347621894088
16689804,0.19970134750230337
1296322367053082624,0.0
1090911182591086592,0.2442903410731397
174959656,0.23083066803163504
1344951,0.23482560989164775
1253984770083692544,0.2442903410731397
3697013177,0.19405330414720917
27897414,0.0
308843719,0.0
271243941,0.28237955596673475
203866616,0.19965538969435073
3107101390,0.28237955596673475
1094001009188397057,0.0
288823245,0.0
211457876,0.2442903410731397
136088911,0.0
456673160,0.1998168931228447
16925097,0.0
107751300,0.0
354847710,0.22845658011950384
59217922,0.276984444535819
21457289,0.253375052785999
1124623431377543169,0.0
62513246,0.19405330414720917
1306824555420213249,0.2442903410731397
82364810,0.0
257544772,0.24446686900470735
36094947,0.1998168931228447
317169230,0.24446686900470735
3415864408,0.253375052785999
13568892,0.24905267985218288
82774113,0.24905267985218288
403274895,0.23465167455460767
104211492,0.24446686900470735
132646210,0.40375102800851337
577430083,0.1998168931228447
308799838,0.0
131111665,0.0
829115622,0.2442903410731397
35749835,0.0
104435358,0.2442903410731397
200466843,0.2442903410731397
18318677,0.24446686900470735
17076764,0.1995398929398033
529771925,0.23083066803163504
824249522389970944,0.0
11010332,0.23100347621894088
108441778,0.0
494181406,0.0
469115517,0.0
900040284616114176,0.24446686900470735
16136933,0.27224779920700337
1934192923,0.19965538969435073
3353136183,0.0
1725341478,0.1998168931228447
343928585,0.23083066803163504
47602120,0.2492303562285181
773146218,0.19970134750230337
321908821,0.23100347621894088
5921452,0.23100347621894088
